 time_between_2_SV	 jitter
72	178.000000
38	212.000000
51	199.000000
382	132.000000
670	420.000000
130	120.000000
36	214.000000
34	216.000000
595	345.000000
44	206.000000
551	301.000000
37	213.000000
32	218.000000
457	207.000000
35	215.000000
434	184.000000
68	182.000000
443	193.000000
40	210.000000
320	70.000000
644	394.000000
35	215.000000
31	219.000000
684	434.000000
178	72.000000
64	186.000000
49	201.000000
443	193.000000
510	260.000000
65	185.000000
26	224.000000
405	155.000000
61	189.000000
302	52.000000
745	495.000000
108	142.000000
24	226.000000
63	187.000000
938	688.000000
110	140.000000
46	204.000000
44	206.000000
765	515.000000
142	108.000000
45	205.000000
47	203.000000
555	305.000000
35	215.000000
32	218.000000
306	56.000000
631	381.000000
35	215.000000
32	218.000000
437	187.000000
60	190.000000
433	183.000000
738	488.000000
158	92.000000
70	180.000000
39	211.000000
49	201.000000
457	207.000000
40	210.000000
689	439.000000
162	88.000000
72	178.000000
798	548.000000
178	72.000000
171	79.000000
34	216.000000
32	218.000000
178	72.000000
543	293.000000
41	209.000000
685	435.000000
109	141.000000
24	226.000000
36	214.000000
839	589.000000
92	158.000000
24	226.000000
97	153.000000
761	511.000000
109	141.000000
23	227.000000
63	187.000000
940	690.000000
74	176.000000
24	226.000000
23	227.000000
840	590.000000
75	175.000000
24	226.000000
23	227.000000
916	666.000000
75	175.000000
24	226.000000
24	226.000000
838	588.000000
75	175.000000
24	226.000000
23	227.000000
875	625.000000
75	175.000000
24	226.000000
36	214.000000
865	615.000000
74	176.000000
24	226.000000
24	226.000000
878	628.000000
74	176.000000
24	226.000000
23	227.000000
851	601.000000
76	174.000000
24	226.000000
24	226.000000
975	725.000000
121	129.000000
24	226.000000
104	146.000000
44	206.000000
675	425.000000
87	163.000000
34	216.000000
875	625.000000
87	163.000000
32	218.000000
32	218.000000
846	596.000000
86	164.000000
32	218.000000
31	219.000000
953	703.000000
86	164.000000
57	193.000000
33	217.000000
31	219.000000
473	223.000000
46	204.000000
491	241.000000
49	201.000000
619	369.000000
86	164.000000
32	218.000000
894	644.000000
86	164.000000
32	218.000000
32	218.000000
857	607.000000
91	159.000000
36	214.000000
36	214.000000
834	584.000000
86	164.000000
33	217.000000
31	219.000000
854	604.000000
85	165.000000
32	218.000000
31	219.000000
325	75.000000
253	3.000000
762	512.000000
86	164.000000
33	217.000000
31	219.000000
611	361.000000
39	211.000000
32	218.000000
661	411.000000
86	164.000000
32	218.000000
886	636.000000
86	164.000000
32	218.000000
32	218.000000
795	545.000000
98	152.000000
36	214.000000
35	215.000000
790	540.000000
78	172.000000
36	214.000000
92	158.000000
887	637.000000
87	163.000000
33	217.000000
76	174.000000
676	426.000000
112	138.000000
37	213.000000
91	159.000000
654	404.000000
47	203.000000
37	213.000000
415	165.000000
79	171.000000
423	173.000000
78	172.000000
421	171.000000
76	174.000000
441	191.000000
52	198.000000
816	566.000000
175	75.000000
45	205.000000
33	217.000000
436	186.000000
44	206.000000
671	421.000000
87	163.000000
32	218.000000
809	559.000000
74	176.000000
24	226.000000
23	227.000000
871	621.000000
75	175.000000
24	226.000000
36	214.000000
877	627.000000
75	175.000000
23	227.000000
23	227.000000
867	617.000000
74	176.000000
24	226.000000
36	214.000000
914	664.000000
91	159.000000
34	216.000000
34	216.000000
789	539.000000
74	176.000000
24	226.000000
24	226.000000
906	656.000000
68	182.000000
24	226.000000
23	227.000000
1005	755.000000
93	157.000000
32	218.000000
43	207.000000
62	188.000000
528	278.000000
74	176.000000
284	34.000000
886	636.000000
85	165.000000
61	189.000000
