 time_between_2_SV	 jitter
713	463.000000
91	159.000000
115	135.000000
118	132.000000
365	115.000000
763	513.000000
114	136.000000
30	220.000000
29	221.000000
1024	774.000000
124	126.000000
43	207.000000
40	210.000000
40	210.000000
139	111.000000
557	307.000000
160	90.000000
36	214.000000
440	190.000000
63	187.000000
318	68.000000
236	14.000000
414	164.000000
82	168.000000
658	408.000000
